(2472,6075)	1.0
(25,6075)	1.0
(2444,6075)	1.0
(6075,9865)	1.0
(5468,6075)	1.0
(3038,4305)	1.0
(3038,9453)	1.0
(2472,3038)	1.0
(25,3038)	1.0
(2444,3038)	1.0
(3038,9865)	1.0
(3038,5468)	1.0
(4305,9453)	1.0
(2472,4305)	1.0
(25,4305)	1.0
(2444,4305)	1.0
(4305,9865)	1.0
(4305,5468)	1.0
(2472,9453)	1.0
(25,9453)	1.0
(2444,9453)	1.0
(9453,9865)	1.0
(5468,9453)	1.0
(25,2472)	1.0
(2444,2472)	1.0
(2472,9865)	1.0
(2472,5468)	1.0
(25,2444)	1.0
(25,9865)	1.0
(25,5468)	1.0
(2444,9865)	1.0
(2444,5468)	1.0
(5468,9865)	1.0
(4925,5465)	1.0
(5465,9295)	1.0
(5465,9862)	1.0
(2441,5465)	1.0
(22,5465)	1.0
(5465,9450)	1.0
(3035,5465)	1.0
(2469,5465)	1.0
(5465,6072)	1.0
(4302,5465)	1.0
(5418,5465)	1.0
(5465,11132)	1.0
(5465,9262)	1.0
(122,5465)	1.0
(3787,5465)	1.0
(38,5465)	1.0
(4925,9295)	1.0
(4925,9862)	1.0
(2441,4925)	1.0
(22,4925)	1.0
(4925,9450)	1.0
(3035,4925)	1.0
(2469,4925)	1.0
(4925,6072)	1.0
(4302,4925)	1.0
(4925,5418)	1.0
(4925,11132)	1.0
(4925,9262)	1.0
(122,4925)	1.0
(3787,4925)	1.0
(38,4925)	1.0
(9295,9862)	1.0
(2441,9295)	1.0
(22,9295)	1.0
(9295,9450)	1.0
(3035,9295)	1.0
(2469,9295)	1.0
(6072,9295)	1.0
(4302,9295)	1.0
(5418,9295)	1.0
(9295,11132)	1.0
(9262,9295)	1.0
(122,9295)	1.0
(3787,9295)	1.0
(38,9295)	1.0
(2441,9862)	1.0
(22,9862)	1.0
(9450,9862)	1.0
(3035,9862)	1.0
(2469,9862)	1.0
(6072,9862)	1.0
(4302,9862)	1.0
(5418,9862)	1.0
(9862,11132)	1.0
(9262,9862)	1.0
(122,9862)	1.0
(3787,9862)	1.0
(38,9862)	1.0
(22,2441)	1.0
(2441,9450)	1.0
(2441,3035)	1.0
(2441,2469)	1.0
(2441,6072)	1.0
(2441,4302)	1.0
(2441,5418)	1.0
(2441,11132)	1.0
(2441,9262)	1.0
(122,2441)	1.0
(2441,3787)	1.0
(38,2441)	1.0
(22,9450)	1.0
(22,3035)	1.0
(22,2469)	1.0
(22,6072)	1.0
(22,4302)	1.0
(22,5418)	1.0
(22,11132)	1.0
(22,9262)	1.0
(22,122)	1.0
(22,3787)	1.0
(22,38)	1.0
(3035,9450)	1.0
(2469,9450)	1.0
(6072,9450)	1.0
(4302,9450)	1.0
(5418,9450)	1.0
(9450,11132)	1.0
(9262,9450)	1.0
(122,9450)	1.0
(3787,9450)	1.0
(38,9450)	1.0
(2469,3035)	1.0
(3035,6072)	1.0
(3035,4302)	1.0
(3035,5418)	1.0
(3035,11132)	1.0
(3035,9262)	1.0
(122,3035)	1.0
(3035,3787)	1.0
(38,3035)	1.0
(2469,6072)	1.0
(2469,4302)	1.0
(2469,5418)	1.0
(2469,11132)	1.0
(2469,9262)	1.0
(122,2469)	1.0
(2469,3787)	1.0
(38,2469)	1.0
(4302,6072)	1.0
(5418,6072)	1.0
(6072,11132)	1.0
(6072,9262)	1.0
(122,6072)	1.0
(3787,6072)	1.0
(38,6072)	1.0
(4302,5418)	1.0
(4302,11132)	1.0
(4302,9262)	1.0
(122,4302)	1.0
(3787,4302)	1.0
(38,4302)	1.0
(5418,11132)	1.0
(5418,9262)	1.0
(122,5418)	1.0
(3787,5418)	1.0
(38,5418)	1.0
(9262,11132)	1.0
(122,11132)	1.0
(3787,11132)	1.0
(38,11132)	1.0
(122,9262)	1.0
(3787,9262)	1.0
(38,9262)	1.0
(122,3787)	1.0
(38,122)	1.0
(38,3787)	1.0
(5474,9304)	1.0
(9306,10205)	1.0
(852,2586)	1.0
(5441,6428)	1.0
(6314,6428)	1.0
(5441,6314)	1.0
(7555,8406)	1.0
(5753,8406)	1.0
(5551,8406)	1.0
(5978,8406)	1.0
(7114,8406)	1.0
(7959,8406)	1.0
(8064,8406)	1.0
(5475,8406)	1.0
(6502,8406)	1.0
(8022,8406)	1.0
(7690,8406)	1.0
(5753,7555)	1.0
(5551,7555)	1.0
(5978,7555)	1.0
(7114,7555)	1.0
(7555,7959)	1.0
(7555,8064)	1.0
(5475,7555)	1.0
(6502,7555)	1.0
(7555,8022)	1.0
(7555,7690)	1.0
(8601,8810)	1.0
(5551,5753)	1.0
(5753,5978)	1.0
(5753,7114)	1.0
(5753,7959)	1.0
(5753,8064)	1.0
(5475,5753)	1.0
(5753,6502)	1.0
(5753,8022)	1.0
(5753,7690)	1.0
(5551,5978)	1.0
(5551,7114)	1.0
(5551,7959)	1.0
(5551,8064)	1.0
(5475,5551)	1.0
(5551,6502)	1.0
(5551,8022)	1.0
(5551,7690)	1.0
(5978,7114)	1.0
(5978,7959)	1.0
(5978,8064)	1.0
(5475,5978)	1.0
(5978,6502)	1.0
(5978,8022)	1.0
(5978,7690)	1.0
(7114,7959)	1.0
(7114,8064)	1.0
(5475,7114)	1.0
(6502,7114)	1.0
(7114,8022)	1.0
(7114,7690)	1.0
(7959,8064)	1.0
(5475,7959)	1.0
(6502,7959)	1.0
(7959,8022)	1.0
(7690,7959)	1.0
(5475,8064)	1.0
(6502,8064)	1.0
(8022,8064)	1.0
(7690,8064)	1.0
(5475,6502)	1.0
(5475,8022)	1.0
(5475,7690)	1.0
(6502,8022)	1.0
(6502,7690)	1.0
(7690,8022)	1.0
(8150,8713)	1.0
(7936,8150)	1.0
(7936,8713)	1.0
(5754,7115)	1.0
(5754,6503)	1.0
(6503,7115)	1.0
(6217,6237)	1.0
(6217,7103)	1.0
(6217,6519)	1.0
(6217,6249)	1.0
(6217,7972)	1.0
(6217,7920)	1.0
(6217,7458)	1.0
(6217,6451)	1.0
(5875,6217)	1.0
(6217,8078)	1.0
(6217,7588)	1.0
(6217,7625)	1.0
(6217,7810)	1.0
(6217,6847)	1.0
(5986,6217)	1.0
(6217,7712)	1.0
(6217,8575)	1.0
(6217,6317)	1.0
(6237,7103)	1.0
(6237,6519)	1.0
(6237,6249)	1.0
(6237,7972)	1.0
(6237,7920)	1.0
(6237,7458)	1.0
(6237,6451)	1.0
(5875,6237)	1.0
(6237,8078)	1.0
(6237,7588)	1.0
(6237,7625)	1.0
(6237,7810)	1.0
(6237,6847)	1.0
(5986,6237)	1.0
(6237,7712)	1.0
(6237,8575)	1.0
(6237,6317)	1.0
(6519,7103)	1.0
(6249,7103)	1.0
(7103,7972)	1.0
(7103,7920)	1.0
(7103,7458)	1.0
(6451,7103)	1.0
(5875,7103)	1.0
(7103,8078)	1.0
(7103,7588)	1.0
(7103,7625)	1.0
(7103,7810)	1.0
(6847,7103)	1.0
(5986,7103)	1.0
(7103,7712)	1.0
(7103,8575)	1.0
(6317,7103)	1.0
(5943,8760)	1.0
(7667,8760)	1.0
(6249,6519)	1.0
(6519,7972)	1.0
(6519,7920)	1.0
(6519,7458)	1.0
(6451,6519)	1.0
(5875,6519)	1.0
(6519,8078)	1.0
(6519,7588)	1.0
(6519,7625)	1.0
(6519,7810)	1.0
(6519,6847)	1.0
(5986,6519)	1.0
(6519,7712)	1.0
(6519,8575)	1.0
(6317,6519)	1.0
(6164,8461)	1.0
(6249,7972)	1.0
(6249,7920)	1.0
(6249,7458)	1.0
(6249,6451)	1.0
(5875,6249)	1.0
(6249,8078)	1.0
(6249,7588)	1.0
(6249,7625)	1.0
(6249,7810)	1.0
(6249,6847)	1.0
(5986,6249)	1.0
(6249,7712)	1.0
(6249,8575)	1.0
(6249,6317)	1.0
(5716,8466)	1.0
(7920,7972)	1.0
(7458,7972)	1.0
(6451,7972)	1.0
(5875,7972)	1.0
(7972,8078)	1.0
(7588,7972)	1.0
(7625,7972)	1.0
(7810,7972)	1.0
(6847,7972)	1.0
(5986,7972)	1.0
(7712,7972)	1.0
(7972,8575)	1.0
(6317,7972)	1.0
(7458,7920)	1.0
(6451,7920)	1.0
(5875,7920)	1.0
(7920,8078)	1.0
(7588,7920)	1.0
(7625,7920)	1.0
(7810,7920)	1.0
(6847,7920)	1.0
(5986,7920)	1.0
(7712,7920)	1.0
(7920,8575)	1.0
(6317,7920)	1.0
(6451,7458)	1.0
(5875,7458)	1.0
(7458,8078)	1.0
(7458,7588)	1.0
(7458,7625)	1.0
(7458,7810)	1.0
(6847,7458)	1.0
(5986,7458)	1.0
(7458,7712)	1.0
(7458,8575)	1.0
(6317,7458)	1.0
(5875,6451)	1.0
(6451,8078)	1.0
(6451,7588)	1.0
(6451,7625)	1.0
(6451,7810)	1.0
(6451,6847)	1.0
(5986,6451)	1.0
(6451,7712)	1.0
(6451,8575)	1.0
(6317,6451)	1.0
(5875,8078)	1.0
(5875,7588)	1.0
(5875,7625)	1.0
(5875,7810)	1.0
(5875,6847)	1.0
(5875,5986)	1.0
(5875,7712)	1.0
(5875,8575)	1.0
(5875,6317)	1.0
(7588,8078)	1.0
(7625,8078)	1.0
(7810,8078)	1.0
(6847,8078)	1.0
(5986,8078)	1.0
(7712,8078)	1.0
(8078,8575)	1.0
(6317,8078)	1.0
(7588,7625)	1.0
(7588,7810)	1.0
(6847,7588)	1.0
(5986,7588)	1.0
(7588,7712)	1.0
(7588,8575)	1.0
(6317,7588)	1.0
(7625,7810)	1.0
(6847,7625)	1.0
(5986,7625)	1.0
(7625,7712)	1.0
(7625,8575)	1.0
(6317,7625)	1.0
(5943,7667)	1.0
(6847,7810)	1.0
(5986,7810)	1.0
(7712,7810)	1.0
(7810,8575)	1.0
(6317,7810)	1.0
(5986,6847)	1.0
(6847,7712)	1.0
(6847,8575)	1.0
(6317,6847)	1.0
(5986,7712)	1.0
(5986,8575)	1.0
(5986,6317)	1.0
(7712,8575)	1.0
(6317,7712)	1.0
(6317,8575)	1.0
(9870,10048)	1.0
(8067,8069)	0.8
(6246,6253)	1.0
(7185,7230)	1.0
(2442,9863)	1.0
(3788,9863)	1.0
(9451,9863)	1.0
(123,9863)	1.0
(3036,9863)	1.0
(23,9863)	1.0
(4303,9863)	1.0
(2470,9863)	1.0
(9296,9863)	1.0
(5419,9863)	1.0
(9863,11133)	1.0
(5466,9863)	1.0
(6073,9863)	1.0
(4926,9863)	1.0
(9263,9863)	1.0
(2442,3788)	1.0
(2442,9451)	1.0
(123,2442)	1.0
(2442,3036)	1.0
(23,2442)	1.0
(2442,4303)	1.0
(2442,2470)	1.0
(2442,9296)	1.0
(2442,5419)	1.0
(2442,11133)	1.0
(2442,5466)	1.0
(2442,6073)	1.0
(2442,4926)	1.0
(2442,9263)	1.0
(3788,9451)	1.0
(123,3788)	1.0
(3036,3788)	1.0
(23,3788)	1.0
(3788,4303)	1.0
(2470,3788)	1.0
(3788,9296)	1.0
(3788,5419)	1.0
(3788,11133)	1.0
(3788,5466)	1.0
(3788,6073)	1.0
(3788,4926)	1.0
(3788,9263)	1.0
(123,9451)	1.0
(3036,9451)	1.0
(23,9451)	1.0
(4303,9451)	1.0
(2470,9451)	1.0
(9296,9451)	1.0
(5419,9451)	1.0
(9451,11133)	1.0
(5466,9451)	1.0
(6073,9451)	1.0
(4926,9451)	1.0
(9263,9451)	1.0
(123,3036)	1.0
(23,123)	1.0
(123,4303)	1.0
(123,2470)	1.0
(123,9296)	1.0
(123,5419)	1.0
(123,11133)	1.0
(123,5466)	1.0
(123,6073)	1.0
(123,4926)	1.0
(123,9263)	1.0
(23,3036)	1.0
(3036,4303)	1.0
(2470,3036)	1.0
(3036,9296)	1.0
(3036,5419)	1.0
(3036,11133)	1.0
(3036,5466)	1.0
(3036,6073)	1.0
(3036,4926)	1.0
(3036,9263)	1.0
(23,4303)	1.0
(23,2470)	1.0
(23,9296)	1.0
(23,5419)	1.0
(23,11133)	1.0
(23,5466)	1.0
(23,6073)	1.0
(23,4926)	1.0
(23,9263)	1.0
(2470,4303)	1.0
(4303,9296)	1.0
(4303,5419)	1.0
(4303,11133)	1.0
(4303,5466)	1.0
(4303,6073)	1.0
(4303,4926)	1.0
(4303,9263)	1.0
(2470,9296)	1.0
(2470,5419)	1.0
(2470,11133)	1.0
(2470,5466)	1.0
(2470,6073)	1.0
(2470,4926)	1.0
(2470,9263)	1.0
(5419,9296)	1.0
(9296,11133)	1.0
(5466,9296)	1.0
(6073,9296)	1.0
(4926,9296)	1.0
(9263,9296)	1.0
(5419,11133)	1.0
(5419,5466)	1.0
(5419,6073)	1.0
(4926,5419)	1.0
(5419,9263)	1.0
(5466,11133)	1.0
(6073,11133)	1.0
(4926,11133)	1.0
(9263,11133)	1.0
(5466,6073)	1.0
(4926,5466)	1.0
(5466,9263)	1.0
(4926,6073)	1.0
(6073,9263)	1.0
(4926,9263)	1.0
(4456,4461)	1.0
(3765,3773)	1.0
(3765,3974)	1.0
(3765,3850)	1.0
(3760,3765)	1.0
(3765,4591)	1.0
(3733,3765)	1.0
(3106,3765)	1.0
(3765,5268)	1.0
(3765,5291)	1.0
(3765,4422)	1.0
(3765,4418)	1.0
(3765,3967)	1.0
(3765,3768)	1.0
(3773,3974)	1.0
(3773,3850)	1.0
(3760,3773)	1.0
(3773,4591)	1.0
(3733,3773)	1.0
(3106,3773)	1.0
(3773,5268)	1.0
(3773,5291)	1.0
(3773,4422)	1.0
(3773,4418)	1.0
(3773,3967)	1.0
(3768,3773)	1.0
(3850,3974)	1.0
(3760,3974)	1.0
(3974,4591)	1.0
(3733,3974)	1.0
(3106,3974)	1.0
(3974,5268)	1.0
(3974,5291)	1.0
(3974,4422)	1.0
(3974,4418)	1.0
(3967,3974)	1.0
(3768,3974)	1.0
(3595,5070)	1.0
(3595,4567)	1.0
(3760,3850)	1.0
(3850,4591)	1.0
(3733,3850)	1.0
(3106,3850)	1.0
(3850,5268)	1.0
(3850,5291)	1.0
(3850,4422)	1.0
(3850,4418)	1.0
(3850,3967)	1.0
(3768,3850)	1.0
(3760,4591)	1.0
(3733,3760)	1.0
(3106,3760)	1.0
(3760,5268)	1.0
(3760,5291)	1.0
(3760,4422)	1.0
(3760,4418)	1.0
(3760,3967)	1.0
(3760,3768)	1.0
(4567,5070)	1.0
(3733,4591)	1.0
(3106,4591)	1.0
(4591,5268)	1.0
(4591,5291)	1.0
(4422,4591)	1.0
(4418,4591)	1.0
(3967,4591)	1.0
(3768,4591)	1.0
(3106,3733)	1.0
(3733,5268)	1.0
(3733,5291)	1.0
(3733,4422)	1.0
(3733,4418)	1.0
(3733,3967)	1.0
(3733,3768)	1.0
(3106,5268)	1.0
(3106,5291)	1.0
(3106,4422)	1.0
(3106,4418)	1.0
(3106,3967)	1.0
(3106,3768)	1.0
(5268,5291)	1.0
(4422,5268)	1.0
(4418,5268)	1.0
(3967,5268)	1.0
(3768,5268)	1.0
(4422,5291)	1.0
(4418,5291)	1.0
(3967,5291)	1.0
(3768,5291)	1.0
(4418,4422)	1.0
(3967,4422)	1.0
(3768,4422)	1.0
(3967,4418)	1.0
(3768,4418)	1.0
(3768,3967)	1.0
(5013,7442)	1.0
(6927,7068)	1.0
(6927,8879)	1.0
(6684,6927)	1.0
(6927,8138)	1.0
(7068,8879)	1.0
(6684,7068)	1.0
(7068,8138)	1.0
(6684,8879)	1.0
(8138,8879)	1.0
(6684,8138)	1.0
(8325,8339)	1.0
(4702,4724)	1.0
(9721,10928)	1.0
(10928,11347)	1.0
(9459,10928)	1.0
(9721,11347)	1.0
(9459,9721)	1.0
(9459,11347)	1.0
(6724,9889)	1.0
(5628,7175)	1.0
(7175,8688)	1.0
(5981,7175)	1.0
(7175,9054)	1.0
(7175,7591)	1.0
(5628,8688)	1.0
(5628,5981)	1.0
(5628,9054)	1.0
(5628,7591)	1.0
(5981,8688)	1.0
(8688,9054)	1.0
(7591,8688)	1.0
(5987,9095)	1.0
(6649,9095)	1.0
(5980,6002)	1.0
(5981,9054)	1.0
(5981,7591)	1.0
(5987,6649)	1.0
(7691,7960)	0.8333333333333334
(7960,8065)	0.8333333333333334
(7591,9054)	1.0
(3263,3408)	1.0
(6548,8606)	1.0
(6548,7886)	1.0
(6548,7838)	1.0
(6548,7763)	1.0
(6548,7387)	1.0
(5627,6548)	1.0
(6548,7130)	1.0
(6548,7118)	1.0
(5755,6548)	1.0
(5763,6548)	1.0
(6548,6561)	1.0
(8972,9032)	1.0
(7748,9032)	1.0
(7748,8972)	1.0
(7919,8827)	1.0
(5787,8827)	1.0
(7782,8825)	1.0
(7886,8606)	1.0
(7838,8606)	1.0
(7763,8606)	1.0
(7387,8606)	1.0
(5627,8606)	1.0
(7130,8606)	1.0
(7118,8606)	1.0
(5755,8606)	1.0
(5763,8606)	1.0
(6561,8606)	1.0
(5622,8382)	1.0
(5787,7919)	1.0
(7838,7886)	1.0
(7763,7886)	1.0
(7387,7886)	1.0
(5627,7886)	1.0
(7130,7886)	1.0
(7118,7886)	1.0
(5755,7886)	1.0
(5763,7886)	1.0
(6561,7886)	1.0
(7763,7838)	1.0
(7387,7838)	1.0
(5627,7838)	1.0
(7130,7838)	1.0
(7118,7838)	1.0
(5755,7838)	1.0
(5763,7838)	1.0
(6561,7838)	1.0
(7615,7831)	1.0
(7387,7763)	1.0
(5627,7763)	1.0
(7130,7763)	1.0
(7118,7763)	1.0
(5755,7763)	1.0
(5763,7763)	1.0
(6561,7763)	1.0
(7624,7633)	1.0
(5627,7387)	1.0
(7130,7387)	1.0
(7118,7387)	1.0
(5755,7387)	1.0
(5763,7387)	1.0
(6561,7387)	1.0
(5627,7130)	1.0
(5627,7118)	1.0
(5627,5755)	1.0
(5627,5763)	1.0
(5627,6561)	1.0
(7118,7130)	1.0
(5755,7130)	1.0
(5763,7130)	1.0
(6561,7130)	1.0
(5755,7118)	1.0
(5763,7118)	1.0
(6561,7118)	1.0
(5755,5763)	1.0
(5755,6561)	1.0
(5763,6561)	1.0
(2716,11352)	1.0
(2716,10945)	1.0
(2716,10967)	1.0
(10945,11352)	1.0
(10967,11352)	1.0
(10945,10967)	1.0
(5470,11137)	1.0
(3040,5470)	1.0
(3792,5470)	1.0
(5423,5470)	1.0
(2446,5470)	1.0
(5470,9267)	1.0
(127,5470)	1.0
(4930,5470)	1.0
(5470,9867)	1.0
(27,5470)	1.0
(2474,5470)	1.0
(5470,6077)	1.0
(4307,5470)	1.0
(5470,9455)	1.0
(5470,9300)	1.0
(3040,11137)	1.0
(3792,11137)	1.0
(5423,11137)	1.0
(2446,11137)	1.0
(9267,11137)	1.0
(127,11137)	1.0
(4930,11137)	1.0
(9867,11137)	1.0
(27,11137)	1.0
(2474,11137)	1.0
(6077,11137)	1.0
(4307,11137)	1.0
(9455,11137)	1.0
(9300,11137)	1.0
(3040,3792)	1.0
(3040,5423)	1.0
(2446,3040)	1.0
(3040,9267)	1.0
(127,3040)	1.0
(3040,4930)	1.0
(3040,9867)	1.0
(27,3040)	1.0
(2474,3040)	1.0
(3040,6077)	1.0
(3040,4307)	1.0
(3040,9455)	1.0
(3040,9300)	1.0
(3792,5423)	1.0
(2446,3792)	1.0
(3792,9267)	1.0
(127,3792)	1.0
(3792,4930)	1.0
(3792,9867)	1.0
(27,3792)	1.0
(2474,3792)	1.0
(3792,6077)	1.0
(3792,4307)	1.0
(3792,9455)	1.0
(3792,9300)	1.0
(2446,5423)	1.0
(5423,9267)	1.0
(127,5423)	1.0
(4930,5423)	1.0
(5423,9867)	1.0
(27,5423)	1.0
(2474,5423)	1.0
(5423,6077)	1.0
(4307,5423)	1.0
(5423,9455)	1.0
(5423,9300)	1.0
(2446,9267)	1.0
(127,2446)	1.0
(2446,4930)	1.0
(2446,9867)	1.0
(27,2446)	1.0
(2446,2474)	1.0
(2446,6077)	1.0
(2446,4307)	1.0
(2446,9455)	1.0
(2446,9300)	1.0
(127,9267)	1.0
(4930,9267)	1.0
(9267,9867)	1.0
(27,9267)	1.0
(2474,9267)	1.0
(6077,9267)	1.0
(4307,9267)	1.0
(9267,9455)	1.0
(9267,9300)	1.0
(127,4930)	1.0
(127,9867)	1.0
(27,127)	1.0
(127,2474)	1.0
(127,6077)	1.0
(127,4307)	1.0
(127,9455)	1.0
(127,9300)	1.0
(4930,9867)	1.0
(27,4930)	1.0
(2474,4930)	1.0
(4930,6077)	1.0
(4307,4930)	1.0
(4930,9455)	1.0
(4930,9300)	1.0
(27,9867)	1.0
(2474,9867)	1.0
(6077,9867)	1.0
(4307,9867)	1.0
(9455,9867)	1.0
(9300,9867)	1.0
(27,2474)	1.0
(27,6077)	1.0
(27,4307)	1.0
(27,9455)	1.0
(27,9300)	1.0
(2474,6077)	1.0
(2474,4307)	1.0
(2474,9455)	1.0
(2474,9300)	1.0
(4307,6077)	1.0
(6077,9455)	1.0
(6077,9300)	1.0
(4307,9455)	1.0
(4307,9300)	1.0
(9300,9455)	1.0
(5417,11131)	1.0
(2440,11131)	1.0
(5464,11131)	1.0
(21,11131)	1.0
(4301,11131)	1.0
(2468,11131)	1.0
(6071,11131)	1.0
(9449,11131)	1.0
(9294,11131)	1.0
(4924,11131)	1.0
(37,11131)	1.0
(121,11131)	1.0
(9261,11131)	1.0
(3786,11131)	1.0
(3034,11131)	1.0
(9861,11131)	1.0
(2440,5417)	1.0
(5417,5464)	1.0
(21,5417)	1.0
(4301,5417)	1.0
(2468,5417)	1.0
(5417,6071)	1.0
(5417,9449)	1.0
(5417,9294)	1.0
(4924,5417)	1.0
(37,5417)	1.0
(121,5417)	1.0
(5417,9261)	1.0
(3786,5417)	1.0
(3034,5417)	1.0
(5417,9861)	1.0
(2440,5464)	1.0
(21,2440)	1.0
(2440,4301)	1.0
(2440,2468)	1.0
(2440,6071)	1.0
(2440,9449)	1.0
(2440,9294)	1.0
(2440,4924)	1.0
(37,2440)	1.0
(121,2440)	1.0
(2440,9261)	1.0
(2440,3786)	1.0
(2440,3034)	1.0
(2440,9861)	1.0
(21,5464)	1.0
(4301,5464)	1.0
(2468,5464)	1.0
(5464,6071)	1.0
(5464,9449)	1.0
(5464,9294)	1.0
(4924,5464)	1.0
(37,5464)	1.0
(121,5464)	1.0
(5464,9261)	1.0
(3786,5464)	1.0
(3034,5464)	1.0
(5464,9861)	1.0
(21,4301)	1.0
(21,2468)	1.0
(21,6071)	1.0
(21,9449)	1.0
(21,9294)	1.0
(21,4924)	1.0
(21,37)	1.0
(21,121)	1.0
(21,9261)	1.0
(21,3786)	1.0
(21,3034)	1.0
(21,9861)	1.0
(2468,4301)	1.0
(4301,6071)	1.0
(4301,9449)	1.0
(4301,9294)	1.0
(4301,4924)	1.0
(37,4301)	1.0
(121,4301)	1.0
(4301,9261)	1.0
(3786,4301)	1.0
(3034,4301)	1.0
(4301,9861)	1.0
(2468,6071)	1.0
(2468,9449)	1.0
(2468,9294)	1.0
(2468,4924)	1.0
(37,2468)	1.0
(121,2468)	1.0
(2468,9261)	1.0
(2468,3786)	1.0
(2468,3034)	1.0
(2468,9861)	1.0
(6071,9449)	1.0
(6071,9294)	1.0
(4924,6071)	1.0
(37,6071)	1.0
(121,6071)	1.0
(6071,9261)	1.0
(3786,6071)	1.0
(3034,6071)	1.0
(6071,9861)	1.0
(9294,9449)	1.0
(4924,9449)	1.0
(37,9449)	1.0
(121,9449)	1.0
(9261,9449)	1.0
(3786,9449)	1.0
(3034,9449)	1.0
(9449,9861)	1.0
(4924,9294)	1.0
(37,9294)	1.0
(121,9294)	1.0
(9261,9294)	1.0
(3786,9294)	1.0
(3034,9294)	1.0
(9294,9861)	1.0
(37,4924)	1.0
(121,4924)	1.0
(4924,9261)	1.0
(3786,4924)	1.0
(3034,4924)	1.0
(4924,9861)	1.0
(37,121)	1.0
(37,9261)	1.0
(37,3786)	1.0
(37,3034)	1.0
(37,9861)	1.0
(121,9261)	1.0
(121,3786)	1.0
(121,3034)	1.0
(121,9861)	1.0
(3786,9261)	1.0
(3034,9261)	1.0
(9261,9861)	1.0
(3034,3786)	1.0
(3786,9861)	1.0
(3034,9861)	1.0
(4531,10811)	1.0
(2954,2956)	1.0
(3274,3827)	1.0
(2795,2864)	1.0
(2864,3842)	1.0
(2795,3842)	1.0
(9389,9756)	1.0
(6953,6954)	1.0
(4413,8612)	1.0
(3250,7301)	1.0
(9282,9379)	1.0
(4794,4934)	0.8
(4115,5293)	1.0
(4115,4419)	1.0
(5304,5334)	1.0
(4419,5293)	1.0
(4407,5245)	1.0
(4454,5245)	1.0
(4407,4454)	1.0
(3720,4988)	1.0
(5442,8800)	1.0
(8930,9058)	1.0
(8930,9066)	1.0
(9055,9211)	1.0
(9058,9066)	1.0
(3446,7988)	1.0
(2451,5428)	1.0
(8627,8654)	1.0
(0,13)	0.875
(2439,9260)	1.0
(5416,9260)	1.0
(4484,9260)	1.0
(2439,5416)	1.0
(2439,4484)	1.0
(4484,5416)	1.0
(10155,10185)	1.0
(6418,7963)	1.0
(6746,7963)	1.0
(6750,7963)	1.0
(6756,7963)	1.0
(7963,8152)	1.0
(7234,7963)	1.0
(6158,7963)	1.0
(7380,7963)	1.0
(5713,7963)	1.0
(6418,6746)	1.0
(6418,6750)	1.0
(6418,6756)	1.0
(6418,8152)	1.0
(6418,7234)	1.0
(6158,6418)	1.0
(6418,7380)	1.0
(5713,6418)	1.0
(6746,6750)	1.0
(6746,6756)	1.0
(6746,8152)	1.0
(6746,7234)	1.0
(6158,6746)	1.0
(6746,7380)	1.0
(5713,6746)	1.0
(6750,6756)	1.0
(6750,8152)	1.0
(6750,7234)	1.0
(6158,6750)	1.0
(6750,7380)	1.0
(5713,6750)	1.0
(6756,8152)	1.0
(6756,7234)	1.0
(6158,6756)	1.0
(6756,7380)	1.0
(5713,6756)	1.0
